step,customer,age,gender,merchant,category,amount,fraud
141,1558,4,2,31,13,42.6,0
132,1559,3,2,31,13,44.11,0
56,1560,3,2,31,13,54.63,0
104,582,2,1,31,13,7.87,0
85,1561,4,2,31,13,23.88,0
110,991,2,2,31,13,31.97,0
169,1562,6,1,32,13,1.46,0
179,772,1,2,32,13,16.47,0
106,1563,2,2,31,13,13.05,0
33,1564,4,2,31,13,53.85,0
29,1420,4,2,32,13,28.38,0
38,1565,5,1,38,3,142.97,0
85,1566,3,2,32,13,5.62,0
60,1567,1,2,31,13,50.46,0
139,397,4,2,31,13,53.36,0
165,1229,2,1,31,13,37.84,0
52,1568,2,1,32,13,45.53,0
118,1569,3,1,32,13,32.7,0
165,1570,1,2,31,13,22.05,0
9,1571,1,2,32,13,39.89,0
93,1026,2,1,31,13,47.39,0
19,1572,3,2,32,13,20.24,0
115,1573,1,1,31,13,65.19,0
2,588,4,1,32,13,23.72,0
84,1574,4,2,32,13,5.57,0
107,1575,1,1,33,14,19.48,0
115,1576,3,1,31,13,18.18,0
112,1577,4,2,32,13,2.62,0
33,1578,2,1,34,1,184.11,0
161,1579,3,2,31,13,9.79,0
44,1580,2,1,32,13,14.05,0
44,1581,2,2,31,13,20.35,0
158,1582,2,2,31,13,3.59,0
40,1425,6,1,32,13,28.06,0
130,201,3,2,31,13,19.8,0
25,1583,1,2,33,14,65.37,0
133,1584,1,1,31,13,53.67,0
19,1585,3,2,31,13,28.45,0
174,1586,1,1,31,13,33.63,0
178,1587,4,2,31,13,9.77,0
70,1588,4,1,32,13,3.75,0
73,1589,2,2,32,13,32.12,0
68,1590,2,2,31,13,15.27,0
111,1591,2,2,31,13,67.28,0
63,1592,2,1,31,13,9.45,0
114,1593,2,2,31,13,8.91,0
159,1594,1,1,32,13,6.01,0
87,1595,3,2,31,13,23.96,0
131,1596,5,1,31,13,43.97,0
170,1597,5,1,31,13,14.87,0
47,1598,1,2,32,13,35.28,0
20,1599,2,2,32,13,5.06,0
16,1600,2,1,31,13,41.62,0
59,1096,4,1,31,13,5.34,0
29,1601,6,2,31,13,26.16,0
28,1602,4,2,32,13,27.94,0
93,1603,4,2,39,7,53.82,0
41,1604,2,2,32,13,13.99,0
117,1227,3,2,32,13,13.55,0
39,1605,3,1,32,13,49.72,0
83,1606,2,2,32,13,13.31,0
12,547,2,2,32,13,46.35,0
37,1607,1,2,8,3,33.37,0
156,482,4,2,32,13,34.75,0
152,645,4,1,31,13,20.81,0
175,1608,2,1,31,13,19.01,0
50,1609,5,2,32,13,46.49,0
61,1610,2,2,32,13,28.79,0
68,1611,5,1,33,14,51.15,0
138,242,5,2,31,13,50.83,0
112,1612,4,1,31,13,64.97,0
156,1613,2,1,32,13,20.17,0
97,1614,2,1,31,13,8.67,0
6,1615,2,1,31,13,17.15,0
168,1616,4,1,32,13,56.19,0
78,1080,4,1,32,13,39.38,0
129,1617,2,2,31,13,23.33,0
166,1618,2,1,32,13,42.71,0
99,541,1,2,31,13,14.12,0
128,1619,2,2,32,13,35.42,0
166,1620,3,2,31,13,29.36,0
135,16,3,1,31,13,14.79,0
39,1621,2,2,31,13,15.45,0
12,1622,3,2,32,13,7.01,0
72,1623,2,2,32,13,0.64,0
132,1624,2,2,32,13,15.36,0
8,1625,3,1,32,13,41.67,0
14,1482,1,1,10,7,4.05,0
123,1626,4,1,33,14,10.96,0
89,1627,2,2,40,1,81.89,0
71,1628,2,2,32,13,23.41,0
71,1629,3,1,32,13,42.92,0
161,1630,3,2,40,1,156.21,0
147,1631,2,2,31,13,56.36,0
82,1632,3,2,31,13,21.95,0
77,1012,5,1,35,7,38.33,0
171,1633,5,1,32,13,9.24,0
88,292,5,1,32,13,40.01,0
42,1634,3,2,32,13,33.71,0
142,890,4,1,32,13,2.04,0
126,687,4,2,34,1,33.58,0
88,1350,5,2,32,13,28.5,0
72,282,2,2,32,13,4.27,0
90,1613,2,1,31,13,46.77,0
81,1635,2,2,31,13,39.85,0
71,1514,3,1,31,13,38.76,0
175,1636,2,2,31,13,5.16,0
144,1637,4,2,31,13,18.99,0
139,1638,2,1,31,13,10.95,0
163,1639,3,2,31,13,37.86,0
123,1640,2,2,31,13,16.78,0
69,71,3,2,31,13,26.46,0
120,1641,4,1,31,13,14.3,0
112,1642,3,2,21,12,8.43,0
88,1643,4,2,32,13,59.2,0
173,1644,4,2,31,13,7.75,0
43,1645,3,1,32,13,33.22,0
133,1646,3,1,32,13,47.84,0
97,1647,3,2,31,13,26.9,0
20,1648,6,1,32,13,8.15,0
44,1649,1,1,31,13,58.72,0
28,1650,1,2,32,13,30.68,0
77,1651,2,2,31,13,28.95,0
148,1652,4,2,31,13,9.31,0
79,1653,3,2,32,13,31.59,0
161,1654,1,2,33,14,52.28,0
88,1655,4,2,33,14,8.66,0
15,1656,4,1,31,13,14.62,0
99,1657,4,1,31,13,49.44,0
51,1658,5,1,33,14,18.29,0
85,1659,2,2,32,13,25.14,0
156,1660,1,2,34,1,113.2,0
109,1661,5,1,31,13,49.97,0
150,1367,1,2,31,13,41.11,0
82,1662,2,2,32,13,33.43,0
162,1663,1,1,31,13,19.28,0
52,1652,4,2,32,13,35.35,0
135,1664,6,2,31,13,16.41,0
131,933,1,1,31,13,3.94,0
7,1665,1,1,32,13,32.53,0
24,1666,4,1,32,13,19.96,0
128,825,4,2,38,3,43.44,0
157,1667,2,1,31,13,24.04,0
112,1668,4,2,31,13,12.29,0
151,1669,5,2,31,13,49.07,0
73,1670,6,1,31,13,54.71,0
13,1253,4,2,8,3,3.47,0
78,216,4,1,32,13,24.67,0
60,825,4,2,3,3,47.33,0
45,1671,2,2,33,14,0.19,0
8,1672,1,1,21,12,31.04,0
103,1673,4,1,31,13,0.81,0
117,763,1,1,32,13,55.48,0
160,1674,5,2,31,13,15.84,0
31,1675,3,2,32,13,44.42,0
16,1676,3,2,32,13,34.06,0
41,1677,2,2,41,11,92.85,0
72,1678,2,1,31,13,16.72,0
36,1679,2,1,32,13,5.91,0
136,181,3,2,31,13,23.12,0
106,1680,3,2,31,13,24.02,0
174,105,2,2,34,1,160.14,0
28,1432,4,1,32,13,7.38,0
69,1681,2,2,32,13,51.52,0
124,1682,3,2,32,13,20.93,0
55,1286,3,1,32,13,7.4,0
91,1397,2,2,31,13,28.02,0
115,1683,2,1,31,13,13.83,0
51,891,4,1,32,13,14.56,0
128,1684,5,2,31,13,21.14,0
154,24,2,2,21,12,31.32,0
142,1685,3,1,31,13,36.44,0
1,1686,4,1,32,13,8.87,0
167,1664,6,2,31,13,56.33,0
102,1687,2,1,32,13,49.63,0
126,1688,4,2,31,13,2.78,0
67,352,2,1,31,13,19.97,0
144,58,2,2,31,13,34.43,0
71,273,2,2,32,13,72.97,0
22,1689,1,2,10,7,85.25,0
178,1690,3,2,32,13,11.68,0
154,1691,1,2,31,13,8.55,0
115,1692,2,2,32,13,2.74,0
148,1693,3,2,31,13,24.7,0
71,1694,3,2,18,10,115.46,0
172,1434,3,1,31,13,10.88,0
20,1695,4,1,31,13,73.36,0
122,1063,4,2,32,13,20.1,0
177,1696,3,1,31,13,23.55,0
17,1697,2,1,32,13,37.87,0
79,1169,3,1,32,13,8.92,0
68,1698,5,2,33,14,23.9,0
48,1699,3,2,31,13,54.73,0
89,1700,2,1,31,13,10.73,0
64,613,6,2,32,13,32.81,0
140,1701,6,2,31,13,26.87,0
139,1702,4,1,31,13,28.05,0
16,170,2,1,32,13,18.01,0
35,1703,1,1,32,13,7.88,0
117,1704,5,1,31,13,23.81,0
179,328,4,2,32,13,2.12,0
68,1705,3,1,32,13,15.87,0
50,1706,2,1,32,13,0.35,0
113,1707,6,1,32,13,12.82,0
14,1708,4,1,21,12,72.22,0
167,1709,4,2,31,13,22.65,0
29,1710,1,2,32,13,3.26,0
17,1711,1,2,33,14,17.54,0
13,1642,3,2,31,13,31.57,0
80,1712,2,2,33,14,37.36,0
61,1713,4,2,32,13,1.6,0
16,1714,1,2,32,13,26.95,0
81,1715,2,1,31,13,14.39,0
22,1716,3,2,32,13,57.18,0
96,1717,5,1,31,13,0.48,0
62,528,3,2,32,13,29.82,0
111,1718,1,1,32,13,61.22,0
121,1719,3,2,32,13,26.36,0
78,1720,3,2,32,13,22.37,0
46,733,4,1,31,13,30.88,0
64,1721,1,2,31,13,7.32,0
97,987,2,2,32,13,17.37,0
158,1225,2,2,40,1,220.75,0
84,1722,3,1,31,13,46.45,0
142,1723,4,1,32,13,21.48,0
131,1576,3,1,33,14,45.31,0
79,1724,3,1,31,13,28.31,0
47,1725,5,1,31,13,13.86,0
117,1726,2,2,31,13,4.05,0
141,46,4,2,31,13,9.59,0
20,1727,2,1,32,13,22.7,0
29,1728,5,1,31,13,13.12,0
63,1729,4,2,32,13,60.34,0
76,806,1,2,32,13,12.69,0
36,1730,6,1,32,13,2.96,0
3,66,5,2,32,13,37.07,0
164,1731,4,1,31,13,18.04,0
36,811,4,2,31,13,9.77,0
86,1320,3,1,32,13,18.03,0
64,1732,2,1,33,14,27.35,0
74,1733,1,1,31,13,25.77,0
162,517,2,2,33,14,0.44,0
139,1734,2,1,31,13,0,0
59,1735,5,1,32,13,2.39,0
92,1304,4,1,5,4,128.05,0
43,930,2,1,31,13,1.16,0
106,903,4,1,32,13,39.03,0
39,1736,2,1,31,13,28.57,0
105,1737,2,1,32,13,17.77,0
150,1738,4,2,32,13,62.68,0
75,461,3,1,31,13,4.27,0
11,1739,6,2,31,13,48.49,0
31,1740,4,2,5,4,8.65,0
130,577,2,2,18,10,39.97,0
93,1741,3,1,38,3,38.89,0
140,166,3,2,31,13,22.04,0
146,1742,3,1,31,13,20.67,0
16,1743,4,2,33,14,100.51,0
62,1744,2,1,31,13,21.38,0
145,1745,2,2,31,13,18.22,0
15,1746,2,2,32,13,10.23,0
46,1171,4,2,32,13,1.65,0
111,1732,2,1,34,1,22.43,0
99,1747,3,2,32,13,0.75,0
77,1748,4,1,31,13,18.96,0
45,639,2,2,32,13,46.15,0
153,1749,3,2,31,13,69.77,0
113,1750,3,1,31,13,27.73,0
140,1602,4,2,31,13,26.7,0
82,1751,2,1,31,13,64.97,0
153,897,1,1,31,13,26.78,0
79,1752,2,2,31,13,23.95,0
68,1753,4,1,31,13,21.34,0
150,1754,4,1,31,13,43.4,0
168,1755,3,2,31,13,14.5,0
105,1756,4,2,31,13,56.48,0
2,989,5,1,32,13,36.99,0
38,1706,2,1,32,13,3.85,0
135,1757,5,2,34,1,58.38,0
52,1758,2,1,31,13,21.25,0
57,1163,5,1,32,13,31.54,0
18,1759,3,2,32,13,31.58,0
171,1760,2,1,31,13,13.34,0
143,1761,1,1,31,13,4.3,0
68,1760,2,1,31,13,5.48,0
109,1762,4,1,31,13,22.92,0
66,1597,5,1,31,13,23.52,0
20,1763,2,2,31,13,14.26,0
17,209,3,2,32,13,16.17,0
26,1103,2,1,32,13,53.11,0
179,1764,2,1,31,13,49.07,0
37,1765,2,2,38,3,102.64,0
41,1077,2,2,31,13,15.61,0
75,1766,3,1,32,13,45.75,0
0,1767,4,2,31,13,6.94,0
7,1768,2,2,32,13,25.02,0
126,1769,5,1,31,13,38.7,0
46,126,2,1,32,13,22.39,0
121,1770,1,2,32,13,49.83,0
98,1771,2,1,32,13,27.64,0
127,1693,3,2,31,13,4.98,0
47,1595,3,2,34,1,9.18,0
25,1772,4,1,32,13,10.05,0
161,699,1,1,31,13,16.77,0
138,1773,4,2,31,13,19.22,0
140,1237,2,2,40,1,59.82,0
32,706,2,2,32,13,43.6,0
75,1774,2,1,31,13,38.42,0
93,1470,3,1,31,13,60.9,0
78,1775,5,1,34,1,47.84,0
99,494,3,2,31,13,9.06,0
60,1606,2,2,32,13,36.83,0
112,1065,2,1,31,13,79.49,0
136,269,2,1,37,2,46.59,0
73,1655,4,2,31,13,27.68,0
8,1776,5,1,32,13,12.32,0
155,1777,2,2,31,13,14.78,0
161,1778,1,2,31,13,6.12,0
74,503,2,1,32,13,1.7,0
156,1779,2,1,33,14,84.01,0
113,814,5,2,31,13,4.14,0
103,1780,2,1,31,13,14.23,0
174,1120,5,1,22,1,148.51,0
156,74,2,1,31,13,24.15,0
82,81,3,2,31,13,21.65,0
145,1062,2,2,32,13,1.4,0
169,1781,2,1,32,13,6.7,0
74,1782,3,1,33,14,49.58,0
137,1783,3,1,31,13,9.31,0
121,1784,2,2,31,13,34.25,0
142,1785,4,1,31,13,74.21,0
118,1662,2,2,31,13,39.18,0
125,1786,2,2,31,13,29.43,0
93,1787,3,2,31,13,58.78,0
18,1788,5,1,32,13,34.81,0
71,1789,2,2,32,13,22.82,0
112,1790,2,2,32,13,21.75,0
88,1791,3,1,31,13,2.31,0
78,1792,4,1,33,14,25.33,0
39,1793,3,2,31,13,13.91,0
106,1515,1,2,32,13,11.64,0
34,1794,3,2,32,13,27.8,0
144,738,2,1,31,13,13.99,0
2,1530,3,2,32,13,12.5,0
55,1780,2,1,31,13,24.23,0
94,1795,1,1,31,13,24.57,0
8,740,2,2,32,13,9.35,0
110,1796,2,1,33,14,43.29,0
64,1797,2,2,33,14,0.6,0
56,1586,1,1,32,13,25.58,0
129,1798,4,2,31,13,2.84,0
82,1799,3,1,31,13,37.18,0
56,1800,4,2,32,13,50.05,0
141,19,6,2,34,1,226.87,0
72,1801,6,2,33,14,3.76,0
143,1004,2,2,31,13,24.3,0
129,1802,1,2,34,1,287.55,0
34,1170,4,2,32,13,18.24,0
173,1803,2,2,32,13,55.12,0
177,1804,4,2,32,13,32.53,0
76,1805,4,1,31,13,43.58,0
108,1806,3,2,38,3,43.56,0
102,1544,4,1,33,14,56.12,0
70,1807,4,1,31,13,59.05,0
31,1808,3,2,32,13,31.56,0
165,244,2,1,32,13,9.43,0
167,1809,2,2,31,13,5.19,0
0,1810,2,1,32,13,0.93,0
37,1544,4,1,31,13,12.59,0
51,1811,3,2,32,13,20.87,0
160,1812,4,1,31,13,36.94,0
149,1813,3,1,40,1,38.2,0
93,1814,3,2,32,13,36.07,0
125,1815,2,2,32,13,23.51,0
141,1816,4,2,32,13,28.84,0
41,1817,6,1,31,13,40.74,0
86,1818,4,2,31,13,16.51,0
173,1819,5,2,32,13,0.79,0
100,1820,2,1,32,13,40.95,0
120,682,2,1,31,13,51.69,0
135,1821,1,1,31,13,35.7,0
43,1822,2,2,32,13,31.89,0
93,233,2,2,31,13,14.06,0
45,1823,3,2,31,13,39.29,0
61,1824,4,2,31,13,38.27,0
60,1825,2,2,32,13,48.14,0
107,1826,3,1,31,13,18.08,0
41,1827,3,2,31,13,45.68,0
71,1828,1,1,32,13,3.68,0
91,1829,4,1,31,13,26.31,0
120,904,3,2,31,13,7.67,0
103,1830,5,2,31,13,13.71,0
83,1831,5,2,32,13,2.15,0
172,803,2,2,32,13,54.49,0
54,1832,1,1,32,13,31.73,0
169,1833,1,1,32,13,41.96,0
176,476,3,2,31,13,6.35,0
3,1834,3,1,32,13,2.1,0
170,1835,4,2,31,13,52.11,0
174,407,2,1,31,13,40.69,0
178,674,5,1,31,13,17.73,0
74,1836,4,2,31,13,17.46,0
170,1837,2,1,31,13,4.75,0
113,1838,3,1,31,13,31.56,0
60,996,2,2,31,13,16.63,0
41,1764,2,1,31,13,27.16,0
55,1839,3,1,32,13,54.33,0
96,442,2,1,8,3,29.88,0
132,1839,3,1,31,13,33.63,0
63,1840,4,2,31,13,52.21,0
159,1841,1,1,31,13,3.84,0
57,1842,1,2,31,13,42.43,0
63,1843,3,2,32,13,31.13,0
76,1844,1,2,31,13,40.36,0
99,146,1,2,31,13,9.9,0
51,1845,4,2,31,13,25.93,0
8,1846,2,2,31,13,2.03,0
138,1421,1,2,33,14,57.02,0
110,1847,2,2,31,13,23.52,0
78,1848,3,1,32,13,19.46,0
87,1791,3,1,31,13,38.65,0
54,1849,3,1,32,13,40.72,0
141,1850,2,2,32,13,37.81,0
57,987,2,2,6,3,33.73,0
131,867,4,1,32,13,40.11,0
109,1634,3,2,31,13,5.04,0
55,1851,3,2,31,13,64.94,0
84,599,3,1,32,13,80.95,0
87,1852,4,1,32,13,65.56,0
122,1853,3,1,31,13,45.46,0
111,1854,2,2,31,13,25.54,0
10,1855,5,1,31,13,17.5,0
38,1856,1,2,32,13,44.05,0
179,297,1,2,31,13,10.57,0
8,1100,3,2,6,3,85.07,0
137,1857,3,1,8,3,63.81,0
110,1858,2,2,31,13,4.76,0
87,1576,3,1,32,13,4.37,0
31,196,4,1,21,12,29,0
62,1859,1,2,32,13,11.45,0
115,88,1,2,33,14,3.34,0
125,179,3,1,31,13,12.39,0
28,1860,2,2,32,13,28.11,0
70,1861,6,1,8,3,27.95,0
174,1862,5,1,31,13,13.49,0
86,208,2,2,31,13,16.42,0
4,1863,3,2,41,11,9.43,0
12,1864,3,1,31,13,50.59,0
166,1865,3,2,31,13,29.28,0
133,1866,2,2,31,13,27.17,0
55,1867,4,2,31,13,28.25,0
108,1868,4,1,21,12,23.51,0
11,1869,2,2,18,10,39.32,0
79,1870,1,2,32,13,13.47,0
2,1871,3,2,13,5,0.5,0
22,1525,4,1,31,13,14.31,0
83,659,2,2,28,3,1.91,0
0,1872,4,2,32,13,22.97,0
26,1873,3,2,32,13,5.72,0
157,83,0,2,31,13,38.99,0
52,1874,3,1,31,13,37.54,0
90,1875,2,2,31,13,49.84,0
162,1821,1,1,31,13,5.18,0
98,134,3,1,31,13,24.78,0
48,1876,5,2,32,13,17.03,0
125,1877,3,2,32,13,60.46,0
96,1567,1,2,32,13,30.84,0
145,141,1,1,31,13,41.27,0
46,1878,1,2,32,13,12.58,0
45,1879,4,1,32,13,19.6,0
139,1880,2,2,31,13,6.52,0
10,1827,3,2,31,13,17.58,0
126,48,2,2,31,13,17.42,0
172,1054,4,2,31,13,16.87,0
106,1881,3,1,31,13,52.54,0
56,1882,2,2,31,13,4.19,0
48,1883,2,1,31,13,60.66,0
131,32,3,1,31,13,61.51,0
127,1884,2,2,32,13,15.42,0
162,1885,4,1,34,1,73.9,0
25,1886,2,1,32,13,3.18,0
133,1887,6,1,31,13,2.83,0
168,330,5,2,32,13,29.56,0
103,1207,3,2,34,1,55.7,0
17,1888,1,2,32,13,41.95,0
125,921,2,2,31,13,70.56,0
123,1889,4,1,31,13,41.12,0
157,449,3,1,31,13,38.59,0
143,105,2,2,31,13,45.79,0
92,1890,2,1,31,13,6.92,0
82,967,6,1,8,3,106.93,0
31,1891,1,2,32,13,14.39,0
82,1892,4,1,31,13,45.14,0
169,1893,4,1,31,13,10.68,0
70,1434,3,1,32,13,18.87,0
153,809,6,1,32,13,21.93,0
47,1143,4,2,21,12,92.14,0
111,1894,4,1,33,14,8.83,0
124,780,3,1,31,13,16.24,0
129,65,1,1,31,13,0.43,0
169,1895,2,2,31,13,34.26,0
168,1026,2,1,32,13,28.74,0
133,1896,2,1,32,13,25.16,0
75,242,5,2,32,13,18.83,0
160,1897,3,2,31,13,11.48,0
173,1898,2,1,31,13,25.26,0
35,1286,3,1,32,13,18.96,0
16,1065,2,1,31,13,20.91,0
85,1899,6,1,31,13,51.2,0
82,1900,3,1,31,13,13.55,0
58,1901,1,1,32,13,27.31,0
61,1902,1,2,32,13,41.21,0
90,1903,5,1,32,13,39.56,0
115,1904,3,4,32,13,5.57,0
166,1905,6,1,31,13,9.3,0
109,183,2,2,32,13,4.9,0
165,1906,4,2,31,13,38.38,0
4,1907,2,2,32,13,2.02,0
32,1908,1,1,32,13,25.02,0
103,1909,3,2,31,13,33.31,0
163,1910,3,2,31,13,52.54,0
72,1532,3,1,32,13,41.84,0
104,1911,3,1,31,13,48.59,0
132,1912,3,1,31,13,9.14,0
111,265,3,2,31,13,54.72,0
34,1913,5,2,32,13,8.96,0
93,1914,3,2,31,13,22,0
153,764,3,1,31,13,29.96,0
13,1915,3,1,31,13,49.3,0
131,1221,4,2,31,13,15.18,0
88,1136,5,2,32,13,15.21,0
54,1916,5,1,31,13,34.96,0
51,442,2,1,32,13,30.69,0
20,1917,2,2,32,13,33.62,0
90,1407,2,2,31,13,31.82,0
36,960,4,2,32,13,5.15,0
62,1820,2,1,12,4,25.85,0
134,1918,5,2,31,13,3.43,0
53,1536,2,1,31,13,26.69,0
118,1919,3,1,37,2,2.14,0
119,1920,3,1,31,13,36,0
108,1921,1,2,31,13,21.15,0
56,1922,3,1,31,13,23.76,0
26,1923,2,1,31,13,36.38,0
175,1924,3,2,34,1,28.7,0
62,350,4,1,32,13,7.83,0
136,1867,4,2,32,13,46.16,0
113,1925,2,2,31,13,38.22,0
147,1835,4,2,31,13,14.67,0
91,1375,2,1,32,13,47.74,0
165,1867,4,2,33,14,84.03,0
119,1497,3,2,31,13,10.43,0
141,1590,2,2,31,13,32.85,0
1,1926,2,1,32,13,27.17,0
165,1927,2,2,31,13,3.02,0
27,1928,1,2,31,13,25.2,0
122,1929,3,2,33,14,43.87,0
133,147,2,1,32,13,28.94,0
115,1930,2,2,31,13,14.26,0
78,1931,3,2,31,13,62.99,0
32,1932,3,1,32,13,22,0
175,1933,5,1,31,13,54.36,0
105,1934,4,2,32,13,7.6,0
34,1935,2,1,32,13,30.62,0
108,1936,3,1,31,13,24.1,0
174,1937,4,1,31,13,1.22,0
110,1938,4,1,39,7,5.48,0
53,1939,1,2,31,13,2.93,0
8,1940,3,1,32,13,23.52,0
54,1941,2,2,32,13,52.9,0
45,1942,6,2,31,13,31.96,0
80,1943,2,2,32,13,45.16,0
149,1944,2,1,31,13,0.97,0
34,1945,1,2,32,13,2.93,0
91,1946,3,2,31,13,18.49,0
15,1947,4,2,32,13,3.95,0
167,1585,3,2,33,14,11.81,0
15,1948,2,2,32,13,38.28,0
15,560,2,2,32,13,13.99,0
106,1949,4,2,31,13,5.6,0
120,104,3,1,31,13,10.96,0
29,804,1,2,32,13,36.98,0
116,1950,5,1,31,13,76.71,0
98,1951,1,2,31,13,10.37,0
148,1952,2,1,31,13,49.25,0
75,1953,3,1,31,13,22.22,0
15,1487,6,1,32,13,26.69,0
6,1954,2,1,32,13,21.85,0
6,1160,3,2,32,13,29.4,0
32,1955,5,2,31,13,34.15,0
97,1956,3,2,36,5,23.57,0
43,1957,5,2,31,13,18.29,0
27,1555,5,1,32,13,22.43,0
175,1958,3,1,31,13,6.8,0
99,1959,1,1,32,13,18.65,0
138,1960,3,1,38,3,37.45,0
81,1961,2,1,33,14,60.9,0
156,1962,5,1,31,13,27.6,0
114,1614,2,1,31,13,38.91,0
152,1061,2,2,31,13,24.76,0
14,1963,2,2,32,13,38.47,0
75,1964,3,2,31,13,27.31,0
168,1518,2,1,31,13,36.27,0
81,1965,2,2,31,13,19.34,0
62,1268,2,1,31,13,3.35,0
145,1966,2,2,38,3,19.75,0
176,1205,1,1,31,13,1.08,0
171,1967,3,1,32,13,34.86,0
144,1968,4,2,31,13,61.66,0
127,1969,2,2,31,13,50.81,0
153,744,4,1,31,13,27.14,0
150,557,3,2,38,3,106.38,0
80,1970,3,1,31,13,12.14,0
40,1523,3,1,31,13,9.16,0
161,52,4,1,31,13,35.91,0
163,1045,2,2,31,13,15.48,0
75,1971,2,1,32,13,44.17,0
125,1605,3,1,33,14,6.7,0
173,1972,2,1,31,13,3.96,0
48,209,3,2,32,13,11.9,0
1,1457,4,1,32,13,5.62,0
137,1973,5,2,31,13,12.89,0
121,1974,2,1,33,14,41.48,0
9,1975,3,1,32,13,39.73,0
16,1976,4,2,32,13,46.61,0
132,1117,3,2,32,13,20.3,0
16,1977,2,2,32,13,52.51,0
108,1978,2,2,31,13,17.92,0
113,1979,2,2,31,13,44.86,0
118,1980,4,2,42,5,53.31,0
7,1981,5,2,31,13,30.98,0
90,1748,4,1,31,13,48.14,0
5,1982,2,1,32,13,52.98,0
12,1983,3,2,32,13,9.7,0
164,1984,2,1,31,13,6.42,0
172,430,2,1,31,13,35.7,0
41,1479,1,2,32,13,35.12,0
67,979,2,2,6,3,12.41,0
120,1985,2,2,31,13,6.74,0
60,1986,2,1,32,13,18.07,0
53,1987,1,2,31,13,18.72,0
59,1812,4,1,31,13,53,0
10,1988,3,2,32,13,54.15,0
94,1989,2,2,31,13,15.19,0
54,1241,5,1,18,10,41.63,0
75,1990,1,1,31,13,23.42,0
156,1991,5,1,31,13,15.04,0
67,1687,2,1,32,13,25.34,0
113,790,3,1,32,13,39,0
23,1992,U,3,10,7,68.4,0
153,21,3,2,32,13,15.93,0
59,1993,2,2,31,13,44.74,0
140,1994,3,2,32,13,18.47,0
143,1995,2,1,31,13,6.42,0
165,664,4,2,32,13,10.7,0
176,1033,3,1,31,13,19.27,0
115,1996,1,2,32,13,10.18,0
118,705,3,2,32,13,0.54,0
95,430,2,1,31,13,31.55,0
28,1726,2,2,32,13,29.08,0
88,1997,5,1,31,13,8.61,0
160,338,2,2,31,13,19.2,0
41,1998,1,2,31,13,34.04,0
57,656,2,2,6,3,35.12,0
11,1999,4,2,31,13,34.47,0
83,2000,1,2,31,13,29.77,0
17,1477,2,2,31,13,28.25,0
157,1621,2,2,33,14,4.83,0
39,469,2,1,21,12,89.84,0
8,2001,3,1,31,13,42.11,0
161,1398,3,2,1,1,108.24,0
95,2002,2,1,31,13,6.99,0
166,748,2,2,31,13,22.16,0
167,2003,2,1,31,13,34.18,0
28,2004,6,2,31,13,5.96,0
162,177,3,2,31,13,41.04,0
106,2005,3,2,31,13,31.94,0
0,2006,2,2,32,13,77.41,0
178,2007,3,2,31,13,30.79,0
132,2008,5,2,31,13,25.33,0
100,2009,6,2,32,13,21.51,0
170,2010,3,1,32,13,10.25,0
173,41,2,2,32,13,10.66,0
76,1832,1,1,32,13,53.33,0
173,2011,2,2,31,13,25.07,0
111,2012,3,1,31,13,44.29,0
168,249,5,2,32,13,27.12,0
144,2013,3,1,31,13,60.85,0
102,2014,5,2,32,13,21.08,0
85,2015,4,2,32,13,11.89,0
86,2016,2,1,32,13,24.9,0
0,2017,2,2,32,13,38.69,0
46,2018,2,1,32,13,37.13,0
99,2019,3,1,32,13,14.75,0
113,2020,5,2,31,13,48.07,0
90,1020,2,2,31,13,8.33,0
148,2021,2,2,31,13,2.18,0
80,2022,6,2,31,13,29.56,0
172,2023,3,2,31,13,44.25,0
44,2024,5,2,31,13,7.72,0
116,2025,2,1,31,13,25.49,0
87,2026,3,1,31,13,20.55,0
118,40,4,2,31,13,29.2,0
126,2027,1,2,31,13,5.09,0
170,2028,4,1,31,13,6.94,0
58,599,3,1,31,13,56.15,0
126,427,2,2,31,13,12.48,0
160,2029,2,1,33,14,3.25,0
119,369,3,1,13,5,92.62,0
173,2030,2,1,31,13,45.71,0
70,1789,2,2,32,13,72.99,0
86,279,2,2,31,13,56.26,0
168,2031,3,1,31,13,88.21,0
109,1252,2,1,4,4,374.46,0
115,2032,4,1,34,1,59.54,0
148,1545,2,2,32,13,28.11,0
127,657,6,2,31,13,47.55,0
173,1099,2,2,31,13,29.25,0
170,2033,2,2,31,13,53.26,0
103,2034,2,2,32,13,38.72,0
132,1119,2,1,32,13,36.88,0
84,938,2,1,32,13,27.32,0
33,483,2,1,31,13,24.66,0
145,329,3,1,32,13,29.35,0
88,905,3,1,32,13,7.09,0
133,1423,2,2,31,13,10.86,0
153,2035,3,1,32,13,18.97,0
168,2036,4,2,31,13,20.95,0
145,2037,5,1,31,13,41.47,0
102,2038,3,1,31,13,27.88,0
174,2039,3,2,31,13,10.1,0
25,2040,6,1,32,13,17.16,0
116,1873,3,2,31,13,3.21,0
162,502,2,2,31,13,59.16,0
87,2041,4,1,32,13,2.6,0
90,1987,1,2,31,13,6.5,0
126,1036,2,2,31,13,41.25,0
88,2042,2,1,32,13,12.78,0
72,2043,5,2,32,13,2.16,0
174,2044,5,2,31,13,32.09,0
140,2045,2,2,31,13,51.6,0
136,1271,1,1,31,13,17.22,0
25,2046,3,1,12,4,196.91,0
