step,customer,age,gender,merchant,category,amount,fraud
77,1979,2,2,49,,10202.42,1
48,2082,2,2,49,,,1
88,2082,2,2,49,,10648.71,1
165,2184,2,2,49,,10359.16,1
143,3062,2,2,49,,10242.03,1
68,3161,2,2,49,,10137.4,1
123,638,2,3,49,,10709.28,1
168,2230,2,3,49,,10314.96,1
147,3052,2,3,49,,10995.89,1
30,611,2,2,,,10369.22,0
157,897,2,2,,,10313.8,0
94,968,2,2,,,10303.34,1
3,1294,2,2,,,10611.91,1
147,1551,2,2,,,10265.89,1
176,1624,2,2,,,10422.51,1
60,1737,2,2,,,10233.17,0
48,1895,2,2,,,10446.83,1
164,2079,2,2,,,10521.58,0
55,2082,2,2,,,10259.52,1
58,2082,2,2,,,10117.74,1
72,2194,2,2,,,11840.89,0
112,2483,2,2,,,10518.27,0
169,2611,2,2,,,10559.56,1
151,2826,2,2,,,10279.78,1
145,2979,2,2,,,10778.06,0
21,3133,2,2,,,10254.58,1
98,947,2,3,,,10136.35,0
77,3494,2,3,,,10035.19,0
21,0,3,2,0,0,231.28,1
45,0,3,2,0,0,120.96,0
136,0,3,2,0,0,462.78,1
147,0,3,2,0,0,121.71,0
149,0,3,2,0,0,410.75,0
132,16,3,2,0,0,364.84,0
98,34,3,2,0,0,10049.33,0
14,57,3,2,0,0,10019.76,1
52,57,3,2,0,0,10034.65,1
167,156,3,2,0,0,10068.51,0
132,181,3,2,0,0,340.58,0
72,265,3,2,0,0,10049.99,0
134,311,3,2,0,0,10012.78,0
172,373,3,2,0,0,10029.57,0
73,391,3,2,0,0,355.82,1
146,394,3,2,0,0,10032.92,1
165,451,3,2,0,0,10000.01,1
125,500,3,2,0,0,10054.8,0
93,555,3,2,0,0,10033.49,1
95,579,3,2,0,0,10020.05,0
171,579,3,2,0,0,10059.63,0
115,637,3,2,0,0,10027.2,0
128,699,3,2,0,0,544.78,0
35,714,3,2,0,0,10008.37,0
93,717,3,2,0,0,10004.43,1
144,742,3,2,0,0,10013.15,0
80,827,3,2,0,0,10048.62,0
179,833,3,2,0,0,10030.15,0
4,849,3,2,0,0,10046.38,0
6,874,3,2,0,0,10002.39,0
142,886,3,2,0,0,10009.53,1
134,950,3,2,0,0,10007.08,0
126,989,3,2,0,0,10028.1,0
132,989,3,2,0,0,495.48,0
144,993,3,2,0,0,10041.02,0
12,1056,3,2,0,0,10042.49,1
29,1062,3,2,0,0,10027.66,1
144,1069,3,2,0,0,10015.44,1
9,1089,3,2,0,0,10013.58,1
23,1089,3,2,0,0,10026.19,1
43,1089,3,2,0,0,10022.16,1
113,1089,3,2,0,0,108.25,1
157,1257,3,2,0,0,10023.96,1
100,1354,3,2,0,0,10024.77,0
11,1383,3,2,0,0,10035.87,1
24,1383,3,2,0,0,72.34,1
68,1383,3,2,0,0,10005.21,1
144,1383,3,2,0,0,10131.34,1
130,1393,3,2,0,0,611.33,0
150,1413,3,2,0,0,10003.68,0
76,1431,3,2,0,0,10023.25,0
97,1479,3,2,0,0,276.36,1
93,1541,3,2,0,0,10028.54,1
179,1568,3,2,0,0,10015.97,0
11,1848,3,2,0,0,10003.22,1
15,1848,3,2,0,0,10016.97,1
24,1848,3,2,0,0,10057.35,1
42,1848,3,2,0,0,10023.7,1
59,1848,3,2,0,0,10011.61,1
61,1848,3,2,0,0,10014.41,1
80,1848,3,2,0,0,10047.92,1
132,1848,3,2,0,0,236.27,1
157,1848,3,2,0,0,10021.53,1
175,1867,3,2,0,0,239.2,1
139,1876,3,2,0,0,323.08,0
45,1935,3,2,0,0,10006.84,1
142,2040,3,2,0,0,10005.7,1
17,2065,3,2,0,0,10034.06,0
154,2138,3,2,0,0,10018.7,0
20,2170,3,2,0,0,10011.85,1
118,2170,3,2,0,0,10023.12,1
99,2185,3,2,0,0,10018.27,1
131,2185,3,2,0,0,139.49,1
131,2185,3,2,0,0,10002.67,1
134,2185,3,2,0,0,10021.3,1
151,2185,3,2,0,0,10037.39,1
178,2185,3,2,0,0,10020.28,1
120,2225,3,2,0,0,115.03,1
133,2225,3,2,0,0,10036.52,0
151,2248,3,2,0,0,10006.27,1
64,2425,3,2,0,0,10017.86,0
180,2468,3,2,0,0,10012.71,1
28,2656,3,2,0,0,10207.57,1
100,2690,3,2,0,0,10049.09,0
152,2694,3,2,0,0,10051.07,1
20,2702,3,2,0,0,10021.43,1
4,2716,3,2,0,0,10008.51,1
175,2738,3,2,0,0,10059.19,1
91,2756,3,2,0,0,382.52,1
14,2766,3,2,0,0,10037.57,0
101,2832,3,2,0,0,149.68,1
10,2835,3,2,0,0,10004.27,1
45,2849,3,2,0,0,10032.34,0
102,3000,3,2,0,0,10015.45,1
151,3018,3,2,0,0,10017.36,0
100,3038,3,2,0,0,10001.14,0
121,3067,3,2,0,0,10008.49,1
131,3067,3,2,0,0,10038.3,1
52,3076,3,2,0,0,2045.42,0
165,3089,3,2,0,0,10005.66,0
27,3172,3,2,0,0,10052.11,1
60,3172,3,2,0,0,10016.19,1
76,3172,3,2,0,0,10011.73,1
133,3172,3,2,0,0,10015.59,1
94,3193,3,2,0,0,3667.95,1
54,3211,3,2,0,0,10062.76,0
137,3282,3,2,0,0,10006.79,0
65,3306,3,2,0,0,10046.57,0
139,3340,3,2,0,0,10004.6,0
48,3358,3,2,0,0,225.42,1
128,3372,3,2,0,0,10066.25,0
64,3385,3,2,0,0,10015.92,0
168,3403,3,2,0,0,10035.05,0
93,3462,3,2,0,0,10004.54,0
106,0,3,3,0,0,70.56,1
71,38,3,3,0,0,10038.24,0
148,59,3,3,0,0,10011.31,1
150,114,3,3,0,0,98.84,1
28,129,3,3,0,0,10024.94,0
165,149,3,3,0,0,10031.56,0
31,252,3,3,0,0,10029.68,1
133,285,3,3,0,0,10036.67,0
53,286,3,3,0,0,10045.53,0
67,353,3,3,0,0,10063.03,1
93,411,3,3,0,0,10045.45,1
113,411,3,3,0,0,10029.32,1
118,411,3,3,0,0,10006.31,1
127,411,3,3,0,0,10003.48,1
130,411,3,3,0,0,10039.74,1
158,411,3,3,0,0,10065,1
54,423,3,3,0,0,10042.14,1
104,447,3,3,0,0,10009.56,0
35,507,3,3,0,0,10046.99,0
2,531,3,3,0,0,10003.44,1
10,531,3,3,0,0,10007.9,1
132,566,3,3,0,0,10012.33,1
87,591,3,3,0,0,10017.95,0
116,628,3,3,0,0,10019.51,1
15,636,3,3,0,0,341.59,0
28,663,3,3,0,0,10033.29,1
127,663,3,3,0,0,10074.6,0
178,695,3,3,0,0,10044.78,0
126,818,3,3,0,0,10032.26,0
88,820,3,3,0,0,10085.8,0
115,845,3,3,0,0,10004.26,0
27,875,3,3,0,0,10034.71,1
91,1046,3,3,0,0,10012.12,0
84,1088,3,3,0,0,10024.42,0
24,1116,3,3,0,0,10041.74,1
175,1202,3,3,0,0,10069.03,1
115,1207,3,3,0,0,10036.37,0
64,1226,3,3,0,0,10023.6,1
64,1226,3,3,0,0,10005.63,1
76,1226,3,3,0,0,10003.79,1
128,1226,3,3,0,0,10013.81,1
83,1229,3,3,0,0,10039.11,0
89,1261,3,3,0,0,328.73,0
67,1263,3,3,0,0,10042.94,1
173,1341,3,3,0,0,10022.97,0
51,1358,3,3,0,0,10020.56,0
143,1359,3,3,0,0,10004.48,0
172,1414,3,3,0,0,10009.05,1
151,1443,3,3,0,0,10031,0
30,1594,3,3,0,0,10017.5,0
98,1596,3,3,0,0,10021.18,0
124,1645,3,3,0,0,10011.83,1
96,1686,3,3,0,0,10033,0
31,1694,3,3,0,0,10031.93,0
169,1706,3,3,0,0,10011.2,1
60,1828,3,3,0,0,10139.91,0
75,1859,3,3,0,0,10001.92,1
42,1872,3,3,0,0,10062.32,1
126,1916,3,3,0,0,10123.56,1
101,2252,3,3,0,0,10018.14,0
15,2277,3,3,0,0,10017.14,0
2,2298,3,3,0,0,10093.98,1
141,2303,3,3,0,0,10038.81,0
92,2348,3,3,0,0,10022.26,0
44,2362,3,3,0,0,10015.45,0
135,2393,3,3,0,0,10032.59,0
128,2433,3,3,0,0,3137.5,1
39,2450,3,3,0,0,10030.11,0
112,2544,3,3,0,0,10063.25,0
89,2550,3,3,0,0,10000.6,0
21,2596,3,3,0,0,10008.02,0
57,2603,3,3,0,0,10031.6,0
119,2647,3,3,0,0,10015.4,0
103,2685,3,3,0,0,10034.28,1
4,2765,3,3,0,0,438.93,1
32,2765,3,3,0,0,10016.05,1
50,2765,3,3,0,0,10029.36,1
131,2765,3,3,0,0,10016.15,1
27,2856,3,3,0,0,10020.48,1
120,2863,3,3,0,0,10082.25,0
115,2876,3,3,0,0,210.03,0
172,2876,3,3,0,0,10042.32,1
37,2890,3,3,0,0,10042.59,0
159,2911,3,3,0,0,10028.3,0
137,3029,3,3,0,0,10041.65,1
81,3056,3,3,0,0,1961.59,1
62,3119,3,3,0,0,10008.64,0
121,3146,3,3,0,0,10016.4,0
35,3153,3,3,0,0,10031.72,0
102,3188,3,3,0,0,10033.55,1
34,3216,3,3,0,0,10035.04,1
18,3218,3,3,0,0,10007.52,1
111,3218,3,3,0,0,66.76,0
151,3315,3,3,0,0,10018.97,0
118,3326,3,3,0,0,10029.02,1
50,3405,3,3,0,0,10004.89,1
130,3405,3,3,0,0,773.2,1
83,3435,3,3,0,0,325.5,0
29,3459,3,3,0,0,10028.97,1
50,3459,3,3,0,0,10041.05,1
120,3459,3,3,0,0,10051.71,1
82,3464,3,3,0,0,217.67,0
114,0,3,3,1,0,5739.93,0
67,758,3,0,3,0,357.18,1
169,938,3,0,3,0,237.2,1
15,1089,3,0,3,0,262.73,1
140,1848,3,0,3,0,196.03,1
97,2185,3,0,3,0,10043.55,1
16,0,3,2,3,0,17.11,1
130,886,3,2,3,0,23.28,1
132,886,3,2,3,0,10015.03,1
31,1089,3,2,3,0,44.59,1
33,2656,3,2,3,0,166.08,1
23,3172,3,2,3,0,10013.83,1
16,3228,3,2,3,0,10002.32,1
135,0,3,3,3,0,10012.85,1
140,0,3,3,3,0,10040.49,1
168,21,3,3,3,0,10019.57,1
101,1226,3,0,4,0,81.98,1
27,2863,3,0,4,0,10001.8,1
153,3416,3,0,4,0,2104.48,1
157,0,3,2,4,0,337.03,1
129,886,3,2,4,0,173.57,1
38,0,3,3,4,0,10020.33,1
140,607,3,3,4,0,22.61,1
158,3067,3,2,7,0,4.05,1
42,2506,3,3,7,0,10043.16,1
117,386,3,2,8,0,83.78,0
16,1848,3,0,10,0,199.55,1
12,2040,3,0,10,0,10015.62,1
75,2248,3,2,10,0,135.13,1
65,2615,3,2,10,0,10029.46,0
64,3470,3,2,10,0,1201.51,1
28,0,3,3,10,0,648.13,0
142,641,3,3,10,0,10004.56,0
23,1080,3,0,11,0,10034.88,1
136,2450,3,0,11,0,58.14,1
76,2912,3,0,11,0,298.37,1
61,3520,3,0,11,0,18.29,1
100,642,3,2,11,0,10044.14,1
98,1587,3,2,11,0,5.42,1
149,1625,3,2,11,0,39.72,0
9,3165,3,2,11,0,10045.29,0
54,607,3,3,11,0,11.34,1
127,432,3,0,12,0,365.3,0
12,784,3,2,12,0,15.13,0
154,2503,3,2,12,0,58.35,0
49,518,3,0,13,0,10207.72,1
13,1056,3,0,13,0,940.19,1
139,0,3,2,13,0,10051.13,1
25,518,3,2,13,0,10019.33,1
35,1089,3,2,13,0,158.86,1
122,3067,3,2,13,0,10037.15,1
145,1226,3,3,13,0,10030.37,1
86,1945,3,0,14,0,10039.87,1
10,2856,3,0,14,0,669.39,1
2,351,3,3,14,0,10063.04,1
58,332,3,0,15,0,10008.78,1
16,1848,3,0,15,0,536.66,1
63,1874,3,0,15,0,1491.09,1
26,3491,3,0,15,0,362.27,1
97,3172,3,2,15,0,10039.79,1
142,3172,3,2,15,0,10007.52,1
70,3358,3,2,15,0,10052.42,1
26,2433,3,3,15,0,9.5,1
104,1824,3,0,16,0,10021.67,1
70,1663,3,2,16,0,8.37,1
134,1848,3,2,16,0,15.7,1
39,110,3,0,18,0,325.72,0
174,114,3,0,18,0,669.07,0
113,214,3,0,18,0,10010.27,0
78,275,3,0,18,0,10012.48,0
122,313,3,0,18,0,10016.26,0
175,407,3,0,18,0,10029.03,0
13,499,3,0,18,0,10031.83,0
147,566,3,0,18,0,124.61,0
167,591,3,0,18,0,250.05,0
53,640,3,0,18,0,10072.54,0
87,673,3,0,18,0,10041.36,0
130,695,3,0,18,0,111.47,0
164,779,3,0,18,0,37.58,0
78,833,3,0,18,0,10000.06,0
63,866,3,0,18,0,10031.21,0
78,962,3,0,18,0,191.85,0
164,969,3,0,18,0,370.86,0
107,978,3,0,18,0,10024.67,0
105,993,3,0,18,0,220.27,0
169,1155,3,0,18,0,10079.64,0
132,1182,3,0,18,0,1403.56,0
81,1262,3,0,18,0,10012.12,0
118,1274,3,0,18,0,10065.99,0
177,1365,3,0,18,0,189.18,0
163,1383,3,0,18,0,10019.27,0
180,1433,3,0,18,0,10045.72,0
82,1527,3,0,18,0,10023.26,0
103,1601,3,0,18,0,309.38,0
56,1804,3,0,18,0,229.27,0
83,1874,3,0,18,0,17.92,0
104,1961,3,0,18,0,10028.86,0
134,1977,3,0,18,0,10021.71,0
135,1977,3,0,18,0,10039.49,0
40,2040,3,0,18,0,10064.91,0
179,2085,3,0,18,0,531.32,0
121,2175,3,0,18,0,10016.52,0
20,2261,3,0,18,0,10035.48,0
128,2269,3,0,18,0,102.4,0
141,2272,3,0,18,0,10016.04,0
142,2323,3,0,18,0,237.01,0
165,2447,3,0,18,0,442.42,0
150,2450,3,0,18,0,10057.53,0
94,2491,3,0,18,0,10051.23,0
83,2596,3,0,18,0,10057.09,0
22,2599,3,0,18,0,195.22,0
67,2715,3,0,18,0,412.62,0
14,2748,3,0,18,0,21.41,0
119,2926,3,0,18,0,10008.79,0
157,2990,3,0,18,0,225.51,0
120,3006,3,0,18,0,10046.26,0
118,3078,3,0,18,0,10047.35,0
105,3089,3,0,18,0,10014.08,0
144,3224,3,0,18,0,327.16,0
101,3252,3,0,18,0,400.94,0
105,3354,3,0,18,0,10030.49,0
172,3412,3,0,18,0,220.05,0
9,3415,3,0,18,0,530.96,0
143,3496,3,0,18,0,198,0
85,0,3,2,18,0,10019.76,0
118,0,3,2,18,0,172.12,0
140,0,3,2,18,0,67.41,0
151,0,3,2,18,0,21.05,0
153,0,3,2,18,0,10018.77,0
87,84,3,2,18,0,2.66,0
89,120,3,2,18,0,28.66,0
51,132,3,2,18,0,41.63,0
103,446,3,2,18,0,10027.44,0
81,456,3,2,18,0,10013.73,0
127,456,3,2,18,0,44.02,0
56,579,3,2,18,0,10001.69,0
178,667,3,2,18,0,1006.94,0
58,742,3,2,18,0,21.83,0
37,849,3,2,18,0,10052.2,0
116,874,3,2,18,0,120.21,0
41,979,3,2,18,0,10054.99,0
172,993,3,2,18,0,9.72,0
45,1069,3,2,18,0,40.57,0
78,1165,3,2,18,0,22.5,0
156,1253,3,2,18,0,33.75,0
86,1274,3,2,18,0,23.85,0
151,1371,3,2,18,0,10034.54,0
88,1423,3,2,18,0,748,0
71,1442,3,2,18,0,10005.18,0
78,1454,3,2,18,0,19.26,0
94,1495,3,2,18,0,350.35,0
171,1500,3,2,18,0,39.71,0
103,1587,3,2,18,0,23.78,0
157,1817,3,2,18,0,29.64,0
149,2040,3,2,18,0,71.44,0
120,2076,3,2,18,0,8.72,0
100,2088,3,2,18,0,10040.86,0
178,2170,3,2,18,0,170.42,0
126,2247,3,2,18,0,32.73,0
26,2389,3,2,18,0,10020.45,0
94,2395,3,2,18,0,10026.56,0
82,2423,3,2,18,0,34.88,0
110,2566,3,2,18,0,45.83,0
147,2613,3,2,18,0,36.37,0
161,2761,3,2,18,0,7.65,0
56,2766,3,2,18,0,10006.99,0
89,2769,3,2,18,0,32.98,0
149,2806,3,2,18,0,35.32,0
122,2929,3,2,18,0,10031.44,0
148,2929,3,2,18,0,13.05,0
142,2934,3,2,18,0,25.03,0
171,2976,3,2,18,0,54.13,0
176,2987,3,2,18,0,18.16,0
12,3033,3,2,18,0,4.02,0
174,3054,3,2,18,0,10048.03,0
124,3076,3,2,18,0,47.58,0
38,3089,3,2,18,0,7.12,0
46,3093,3,2,18,0,10015.65,0
143,3264,3,2,18,0,21.45,0
118,3335,3,2,18,0,4.07,0
11,3450,3,2,18,0,10042.85,0
64,3481,3,2,18,0,21.45,0
21,0,3,3,18,0,189.89,0
34,0,3,3,18,0,10032.28,0
41,0,3,3,18,0,39.16,0
79,0,3,3,18,0,34.43,0
94,0,3,3,18,0,35.61,0
111,0,3,3,18,0,35.95,0
112,0,3,3,18,0,338.26,0
127,0,3,3,18,0,1455.29,0
142,0,3,3,18,0,32.2,0
143,0,3,3,18,0,10045.97,0
152,0,3,3,18,0,391.52,0
156,0,3,3,18,0,40.51,0
175,0,3,3,18,0,15.01,0
107,82,3,3,18,0,24.15,0
47,110,3,3,18,0,43.86,0
94,275,3,3,18,0,10015.09,0
172,313,3,3,18,0,115.57,0
146,364,3,3,18,0,45.62,0
1,531,3,3,18,0,752.57,0
132,549,3,3,18,0,14.79,0
145,885,3,3,18,0,3.56,0
2,998,3,3,18,0,10003.21,0
145,1043,3,3,18,0,59.07,0
154,1158,3,3,18,0,3.58,0
102,1202,3,3,18,0,50.1,0
128,1229,3,3,18,0,10010.53,0
89,1300,3,3,18,0,23.43,0
166,1307,3,3,18,0,10033.66,0
68,1323,3,3,18,0,97.26,0
29,1365,3,3,18,0,4.58,0
22,1553,3,3,18,0,36.31,0
171,1553,3,3,18,0,216.44,0
96,1595,3,3,18,0,15.93,0
179,1596,3,3,18,0,10047.94,0
97,1726,3,3,18,0,10060.15,0
126,1860,3,3,18,0,10055.91,0
144,1899,3,3,18,0,10024.33,0
27,2252,3,3,18,0,10006.05,0
139,2261,3,3,18,0,40.46,0
160,2348,3,3,18,0,10046.4,0
124,2599,3,3,18,0,23.29,0
149,2647,3,3,18,0,4.98,0
93,2673,3,3,18,0,10053.5,0
180,2712,3,3,18,0,212.59,0
144,2748,3,3,18,0,10001.33,0
29,2937,3,3,18,0,676.76,0
15,2995,3,3,18,0,10034.41,0
1,2997,3,3,18,0,46.27,0
144,3035,3,3,18,0,8.5,0
50,3139,3,3,18,0,10076.35,0
32,3246,3,3,18,0,9.14,0
173,3343,3,3,18,0,44.8,0
171,3357,3,3,18,0,150.45,0
95,1089,3,0,21,0,677.84,1
15,323,3,2,21,0,46.52,1
173,628,3,3,21,0,38.68,1
37,423,3,0,22,0,185.94,1
44,680,3,0,22,0,394.4,1
89,975,3,0,22,0,10026.48,1
11,1089,3,0,22,0,171.01,1
175,1848,3,0,22,0,105.84,1
143,2185,3,0,22,0,10022.33,1
152,2542,3,0,22,0,346.34,1
174,0,3,2,22,0,23.13,1
91,2807,3,3,22,0,10008.14,1
131,2856,3,3,22,0,24.47,1
83,3056,3,3,22,0,29.41,1
162,180,3,0,23,0,10016.9,0
101,3393,3,0,24,0,433.81,0
14,394,3,2,25,0,6.35,1
47,2974,3,2,25,0,10059.42,1
34,0,3,3,25,0,10020.16,1
149,1226,3,3,25,0,10053.69,1
143,457,3,3,26,0,10012.32,1
6,1089,3,2,27,0,10051.78,1
161,2185,3,2,27,0,10051.75,1
104,1226,3,0,28,0,10023.81,1
127,1226,3,0,28,0,132.41,1
56,2355,3,0,28,0,10034.69,1
112,3029,3,0,28,0,119.69,1
11,0,3,2,28,0,10041.23,1
6,518,3,2,28,0,32.73,1
1,1819,3,2,28,0,416.52,1
61,2851,3,2,28,0,10043.76,1
101,665,3,3,28,0,10033.85,1
16,16,3,0,30,0,1024.87,0
57,51,3,0,30,0,10005.01,0
80,114,3,0,30,0,10016.03,0
46,435,3,0,30,0,960.18,0
133,597,3,0,30,0,672.64,0
109,629,3,0,30,0,10030.87,0
137,629,3,0,30,0,68.86,0
11,665,3,0,30,0,293.93,0
154,703,3,0,30,0,10034.35,0
4,874,3,0,30,0,443.24,0
151,919,3,0,30,0,903.19,0
107,989,3,0,30,0,10105.13,0
130,1116,3,0,30,0,359.06,0
86,1291,3,0,30,0,707.09,0
28,1292,3,0,30,0,198.61,0
62,1712,3,0,30,0,171.15,0
102,1867,3,0,30,0,355.1,0
110,1914,3,0,30,0,1113.07,0
52,2120,3,0,30,0,889.8,0
9,2166,3,0,30,0,307.32,0
83,2166,3,0,30,0,118.44,0
168,2166,3,0,30,0,10075.43,0
139,2393,3,0,30,0,19.88,0
87,2726,3,0,30,0,10031.44,0
133,2756,3,0,30,0,10029.7,0
13,2794,3,0,30,0,320.79,0
6,2875,3,0,30,0,10009.43,0
21,3152,3,0,30,0,329.46,0
46,3178,3,0,30,0,342.08,0
34,3211,3,0,30,0,363.29,0
119,3464,3,0,30,0,692.27,0
128,3464,3,0,30,0,2977.61,0
1,0,3,2,30,0,221.03,0
22,0,3,2,30,0,9.26,0
32,0,3,2,30,0,21.14,0
41,0,3,2,30,0,56.92,0
63,0,3,2,30,0,287.39,0
64,0,3,2,30,0,241.97,0
71,0,3,2,30,0,23.46,0
88,0,3,2,30,0,10013.73,0
131,0,3,2,30,0,10030.97,0
141,0,3,2,30,0,102.35,0
23,84,3,2,30,0,52.95,0
55,214,3,2,30,0,51.82,0
98,219,3,2,30,0,45.55,0
79,338,3,2,30,0,9,0
19,488,3,2,30,0,10055.68,0
132,632,3,2,30,0,44.18,0
125,655,3,2,30,0,34.63,0
4,784,3,2,30,0,45.9,0
36,892,3,2,30,0,10023.01,0
8,903,3,2,30,0,15.38,0
6,1356,3,2,30,0,10062.36,0
5,1413,3,2,30,0,13.97,0
87,1413,3,2,30,0,10020.67,0
114,1985,3,2,30,0,10018.56,0
34,2014,3,2,30,0,10005.8,0
105,2021,3,2,30,0,10000.66,0
40,2390,3,2,30,0,10020.42,0
171,2713,3,2,30,0,39.12,0
1,2835,3,2,30,0,660.46,0
126,2841,3,2,30,0,10051.5,0
42,2860,3,2,30,0,13.83,0
115,2913,3,2,30,0,6.39,0
100,3078,3,2,30,0,10047.86,0
6,3280,3,2,30,0,29.86,0
9,0,3,3,30,0,10035.63,0
25,0,3,3,30,0,51.99,0
37,0,3,3,30,0,177.19,0
68,0,3,3,30,0,330.76,0
82,0,3,3,30,0,558.5,0
119,0,3,3,30,0,576.71,0
133,0,3,3,30,0,33.25,0
153,0,3,3,30,0,45.15,0
162,0,3,3,30,0,386.49,0
171,0,3,3,30,0,8.47,0
54,101,3,3,30,0,10029.23,0
82,243,3,3,30,0,4357.94,0
146,308,3,3,30,0,47.9,0
92,614,3,3,30,0,96.04,0
61,763,3,3,30,0,21.95,0
49,793,3,3,30,0,133.62,0
12,1217,3,3,30,0,26.37,0
1,1229,3,3,30,0,10021.23,0
33,1462,3,3,30,0,10017.11,0
28,1645,3,3,30,0,10037.59,0
118,1828,3,3,30,0,422.42,0
156,1916,3,3,30,0,260.36,0
180,2144,3,3,30,0,10004.54,0
72,2359,3,3,30,0,189.58,0
20,2495,3,3,30,0,10049.69,0
93,2616,3,3,30,0,10038.31,0
10,2715,3,3,30,0,10024.59,0
151,2863,3,3,30,0,45.46,0
1,2875,3,3,30,0,322.85,0
102,2963,3,3,30,0,60.79,0
36,3006,3,3,30,0,408.38,0
4,3209,3,3,30,0,37.27,0
116,3234,3,3,30,0,10000.51,0
84,3324,3,3,30,0,14.17,0
67,3337,3,3,30,0,29.73,0
130,2548,3,3,31,0,28.33,0
7,642,3,0,32,0,236.78,1
110,886,3,0,32,0,875.47,1
74,1226,3,0,32,0,10047.3,1
155,1663,3,0,32,0,367.7,1
75,3405,3,0,32,0,17.61,1
118,34,3,2,32,0,56.89,1
176,1295,3,2,32,0,59.45,1
40,0,3,3,32,0,3336.32,1
86,0,3,3,32,0,94.11,1
117,114,3,3,32,0,10036.79,1
101,411,3,3,32,0,37.52,1
6,531,3,3,32,0,9.03,1
70,3405,3,3,32,0,41.8,1
164,3035,3,3,33,0,48.42,0
82,102,3,0,34,0,440.36,1
132,886,3,0,34,0,295.52,1
147,980,3,0,34,0,10005.13,1
11,1062,3,0,34,0,10056.3,1
47,1089,3,0,34,0,10003.81,1
12,1090,3,0,34,0,665.33,1
165,1138,3,0,34,0,488.19,1
120,1165,3,0,34,0,10020.53,1
155,1295,3,0,34,0,10033.82,1
34,1663,3,0,34,0,2731.95,1
23,1848,3,0,34,0,10074.38,1
43,1859,3,0,34,0,10024.57,1
167,2011,3,0,34,0,253.31,1
61,2120,3,0,34,0,10007.24,1
34,2177,3,0,34,0,336.22,1
116,2185,3,0,34,0,1035.47,1
124,2185,3,0,34,0,10031.38,1
99,2261,3,0,34,0,554.48,1
144,2331,3,0,34,0,10190.42,1
89,2656,3,0,34,0,159.24,1
19,2702,3,0,34,0,10030.11,1
172,3067,3,0,34,0,10015.15,1
69,3150,3,0,34,0,10030.41,1
164,3529,3,0,34,0,10022.05,1
70,0,3,2,34,0,201.16,1
85,0,3,2,34,0,10016.01,1
89,0,3,2,34,0,126.08,1
91,0,3,2,34,0,655.15,1
156,0,3,2,34,0,5162.36,1
160,0,3,2,34,0,10091.31,1
8,57,3,2,34,0,597.59,1
62,268,3,2,34,0,21.44,1
179,332,3,2,34,0,63.37,1
136,386,3,2,34,0,59.31,1
60,463,3,2,34,0,64.61,1
92,463,3,2,34,0,943.79,1
131,518,3,2,34,0,21.01,1
161,886,3,2,34,0,28.44,1
155,900,3,2,34,0,37.66,1
1,1848,3,2,34,0,202.61,1
29,1848,3,2,34,0,10032.34,1
123,1945,3,2,34,0,10066,1
6,2185,3,2,34,0,10004.72,1
164,2509,3,2,34,0,3.97,1
46,2656,3,2,34,0,54.53,1
1,3260,3,2,34,0,3154.68,1
36,3470,3,2,34,0,10077.4,1
10,0,3,3,34,0,10347.81,1
34,0,3,3,34,0,7134.39,1
71,0,3,3,34,0,10034.23,1
108,0,3,3,34,0,10031.83,1
110,0,3,3,34,0,536.1,1
139,0,3,3,34,0,24.47,1
141,0,3,3,34,0,10076.37,1
95,309,3,3,34,0,10001.3,1
137,628,3,3,34,0,10045.75,1
177,855,3,3,34,0,42.91,1
82,1226,3,3,34,0,10014.82,1
91,1226,3,3,34,0,35.47,1
121,1226,3,3,34,0,6.02,1
156,1226,3,3,34,0,11.58,1
103,1343,3,3,34,0,10056.51,1
180,1953,3,3,34,0,10034.06,1
48,2034,3,3,34,0,21.56,1
13,2298,3,3,34,0,34.78,1
136,2433,3,3,34,0,26.21,1
106,2542,3,3,34,0,10036.81,1
121,2650,3,3,34,0,74.33,1
24,2876,3,3,34,0,61.89,1
115,3188,3,3,34,0,55.16,1
1,3216,3,3,34,0,161.13,1
67,2656,3,0,36,0,10047.18,1
17,0,3,2,36,0,24.92,1
72,1089,3,0,37,0,42.59,1
130,2943,3,0,37,0,10028.13,1
28,1848,3,2,37,0,10018.52,1
31,3253,3,2,37,0,35.38,1
139,3376,3,2,37,0,10015.32,1
126,2298,3,3,37,0,13.31,1
58,2927,3,0,39,0,10000.22,1
65,1089,3,2,39,0,20.73,1
34,531,3,0,40,0,563.22,1
76,771,3,0,40,0,10007.4,1
24,1089,3,0,40,0,10034.38,1
105,1089,3,0,40,0,546.19,1
160,1247,3,0,40,0,10055.87,1
19,1848,3,0,40,0,10026.81,1
57,1848,3,0,40,0,261.56,1
128,2835,3,0,40,0,258.29,1
175,3067,3,0,40,0,989.2,1
122,3405,3,0,40,0,10004.6,1
119,0,3,2,40,0,22.23,1
166,0,3,2,40,0,241.85,1
59,268,3,2,40,0,10023.51,1
42,1089,3,2,40,0,49.66,1
109,1089,3,2,40,0,65.65,1
28,1876,3,2,40,0,42.49,1
26,2088,3,2,40,0,40.83,1
138,2185,3,2,40,0,23.47,1
108,2656,3,2,40,0,27.8,1
129,2851,3,2,40,0,46.15,1
30,0,3,3,40,0,10063.43,1
92,0,3,3,40,0,706.83,1
152,0,3,3,40,0,13.72,1
